API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Mon Jul 20 21:41:45 2026 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Moon (301)                      {source: DE441}
Center body name: Earth (399)                     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2026-Apr-02 02:00:00.0000 TDB
Stop  time      : A.D. 2026-Apr-10 23:50:00.0000 TDB
Step-size       : 20 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 6378.137, 6378.137, 6356.752 km {Equator_a, b, pole_c}
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
EOP file        : eop.260720.p261016
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2026-JUL-20. PREDICTS-> 2026-OCT-15
Reference frame : ICRF
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2461134.208333333, A.D. 2026-Apr-03 17:00:00.0000, -3.369319523352945E+05, -1.823101223068510E+05, -1.107306357427978E+05,  4.992501345318095E-01, -7.607383391137620E-01, -3.895984976609821E-01,
2461134.222222222, A.D. 2026-Apr-03 17:20:00.0000, -3.363313313314799E+05, -1.832221735271632E+05, -1.111976458395706E+05,  5.017839786959234E-01, -7.593459323076578E-01, -3.887511093347150E-01,
2461134.236111111, A.D. 2026-Apr-03 17:40:00.0000, -3.357276729335766E+05, -1.841325499177493E+05, -1.116636370767665E+05,  5.043124549813455E-01, -7.579469589021844E-01, -3.879003999223308E-01,
2461134.250000000, A.D. 2026-Apr-03 18:00:00.0000, -3.351209835939391E+05, -1.850412436082904E+05, -1.121286054746864E+05,  5.068355452329314E-01, -7.565414349025205E-01, -3.870463787658536E-01,
2461134.263888889, A.D. 2026-Apr-03 18:20:00.0000, -3.345112697866666E+05, -1.859482467476905E+05, -1.125925470648485E+05,  5.093532313644101E-01, -7.551293763417130E-01, -3.861890552196096E-01,
2461134.277777778, A.D. 2026-Apr-03 18:40:00.0000, -3.338985380075205E+05, -1.868535515041099E+05, -1.130554578900039E+05,  5.118654953583198E-01, -7.537107992804184E-01, -3.853284386500890E-01,
2461134.291666667, A.D. 2026-Apr-03 19:00:00.0000, -3.332827947738420E+05, -1.877571500649981E+05, -1.135173340041507E+05,  5.143723192659441E-01, -7.522857198066445E-01, -3.844645384358100E-01,
2461134.305555556, A.D. 2026-Apr-03 19:20:00.0000, -3.326640466244696E+05, -1.886590346371265E+05, -1.139781714725480E+05,  5.168736852072450E-01, -7.508541540354923E-01, -3.835973639671815E-01,
2461134.319444444, A.D. 2026-Apr-03 19:40:00.0000, -3.320423001196567E+05, -1.895591974466208E+05, -1.144379663717309E+05,  5.193695753707969E-01, -7.494161181088996E-01, -3.827269246463679E-01,
2461134.333333333, A.D. 2026-Apr-03 20:00:00.0000, -3.314175618409889E+05, -1.904576307389928E+05, -1.148967147895238E+05,  5.218599720137160E-01, -7.479716281953860E-01, -3.818532298871536E-01,
2461134.347222222, A.D. 2026-Apr-03 20:20:00.0000, -3.307898383913027E+05, -1.913543267791725E+05, -1.153544128250546E+05,  5.243448574615912E-01, -7.465207004897971E-01, -3.809762891148090E-01,
2461134.361111111, A.D. 2026-Apr-03 20:40:00.0000, -3.301591363946024E+05, -1.922492778515395E+05, -1.158110565887686E+05,  5.268242141084115E-01, -7.450633512130518E-01, -3.800961117659555E-01,
2461134.375000000, A.D. 2026-Apr-03 21:00:00.0000, -3.295254624959789E+05, -1.931424762599537E+05, -1.162666422024413E+05,  5.292980244164935E-01, -7.435995966118893E-01, -3.792127072884327E-01,
2461134.388888889, A.D. 2026-Apr-03 21:20:00.0000, -3.288888233615270E+05, -1.940339143277869E+05, -1.167211657991927E+05,  5.317662709164060E-01, -7.421294529586173E-01, -3.783260851411653E-01,
2461134.402777778, A.D. 2026-Apr-03 21:40:00.0000, -3.282492256782642E+05, -1.949235843979523E+05, -1.171746235235000E+05,  5.342289362068949E-01, -7.406529365508612E-01, -3.774362547940308E-01,
2461134.416666667, A.D. 2026-Apr-03 22:00:00.0000, -3.276066761540484E+05, -1.958114788329359E+05, -1.176270115312106E+05,  5.366860029548056E-01, -7.391700637113140E-01, -3.765432257277275E-01,
2461134.430555556, A.D. 2026-Apr-03 22:20:00.0000, -3.269611815174966E+05, -1.966975900148254E+05, -1.180783259895553E+05,  5.391374538950032E-01, -7.376808507874885E-01, -3.756470074336441E-01,
2461134.444444444, A.D. 2026-Apr-03 22:40:00.0000, -3.263127485179033E+05, -1.975819103453406E+05, -1.185285630771609E+05,  5.415832718302943E-01, -7.361853141514688E-01, -3.747476094137280E-01,
2461134.458333333, A.D. 2026-Apr-03 23:00:00.0000, -3.256613839251586E+05, -1.984644322458623E+05, -1.189777189840627E+05,  5.440234396313435E-01, -7.346834701996635E-01, -3.738450411803568E-01,
2461134.472222222, A.D. 2026-Apr-03 23:20:00.0000, -3.250070945296673E+05, -1.993451481574614E+05, -1.194257899117173E+05,  5.464579402365926E-01, -7.331753353525602E-01, -3.729393122562074E-01,
2461134.486111111, A.D. 2026-Apr-03 23:40:00.0000, -3.243498871422675E+05, -2.002240505409278E+05, -1.198727720730143E+05,  5.488867566521747E-01, -7.316609260544807E-01, -3.720304321741285E-01,
2461134.500000000, A.D. 2026-Apr-04 00:00:00.0000, -3.236897685941493E+05, -2.011011318767986E+05, -1.203186616922891E+05,  5.513098719518300E-01, -7.301402587733375E-01, -3.711184104770118E-01,
2461134.513888889, A.D. 2026-Apr-04 00:20:00.0000, -3.230267457367739E+05, -2.019763846653867E+05, -1.207634550053341E+05,  5.537272692768180E-01, -7.286133500003912E-01, -3.702032567176648E-01,
2461134.527777778, A.D. 2026-Apr-04 00:40:00.0000, -3.223608254417922E+05, -2.028498014268083E+05, -1.212071482594115E+05,  5.561389318358306E-01, -7.270802162500080E-01, -3.692849804586836E-01,
2461134.541666667, A.D. 2026-Apr-04 01:00:00.0000, -3.216920146009648E+05, -2.037213747010104E+05, -1.216497377132639E+05,  5.585448429049016E-01, -7.255408740594208E-01, -3.683635912723266E-01,
2461134.555555556, A.D. 2026-Apr-04 01:20:00.0000, -3.210203201260801E+05, -2.045910970477984E+05, -1.220912196371267E+05,  5.609449858273162E-01, -7.239953399884880E-01, -3.674390987403893E-01,
2461134.569444444, A.D. 2026-Apr-04 01:40:00.0000, -3.203457489488745E+05, -2.054589610468632E+05, -1.225315903127390E+05,  5.633393440135199E-01, -7.224436306194566E-01, -3.665115124540786E-01,
2461134.583333333, A.D. 2026-Apr-04 02:00:00.0000, -3.196683080209520E+05, -2.063249592978074E+05, -1.229708460333548E+05,  5.657279009410245E-01, -7.208857625567237E-01, -3.655808420138891E-01,
2461134.597222222, A.D. 2026-Apr-04 02:20:00.0000, -3.189880043137027E+05, -2.071890844201721E+05, -1.234089831037545E+05,  5.681106401543133E-01, -7.193217524266003E-01, -3.646470970294783E-01,
2461134.611111111, A.D. 2026-Apr-04 02:40:00.0000, -3.183048448182236E+05, -2.080513290534632E+05, -1.238459978402552E+05,  5.704875452647467E-01, -7.177516168770776E-01, -3.637102871195444E-01,
2461134.625000000, A.D. 2026-Apr-04 03:00:00.0000, -3.176188365452381E+05, -2.089116858571768E+05, -1.242818865707221E+05,  5.728585999504634E-01, -7.161753725775903E-01, -3.627704219117031E-01,
2461134.638888889, A.D. 2026-Apr-04 03:20:00.0000, -3.169299865250154E+05, -2.097701475108254E+05, -1.247166456345786E+05,  5.752237879562839E-01, -7.145930362187864E-01, -3.618275110423662E-01,
2461134.652777778, A.D. 2026-Apr-04 03:40:00.0000, -3.162383018072913E+05, -2.106267067139625E+05, -1.251502713828171E+05,  5.775830930936101E-01, -7.130046245122930E-01, -3.608815641566198E-01,
2461134.666666667, A.D. 2026-Apr-04 04:00:00.0000, -3.155437894611878E+05, -2.114813561862085E+05, -1.255827601780093E+05,  5.799364992403251E-01, -7.114101541904866E-01, -3.599325909081044E-01,
2461134.680555556, A.D. 2026-Apr-04 04:20:00.0000, -3.148464565751339E+05, -2.123340886672745E+05, -1.260141083943162E+05,  5.822839903406908E-01, -7.098096420062634E-01, -3.589806009588940E-01,
2461134.694444444, A.D. 2026-Apr-04 04:40:00.0000, -3.141463102567854E+05, -2.131848969169875E+05, -1.264443124174984E+05,  5.846255504052454E-01, -7.082031047328106E-01, -3.580256039793778E-01,
2461134.708333333, A.D. 2026-Apr-04 05:00:00.0000, -3.134433576329458E+05, -2.140337737153146E+05, -1.268733686449259E+05,  5.869611635106992E-01, -7.065905591633788E-01, -3.570676096481404E-01,
2461134.722222222, A.D. 2026-Apr-04 05:20:00.0000, -3.127376058494871E+05, -2.148807118623863E+05, -1.273012734855878E+05,  5.892908137998287E-01, -7.049720221110556E-01, -3.561066276518449E-01,
2461134.736111111, A.D. 2026-Apr-04 05:40:00.0000, -3.120290620712702E+05, -2.157257041785208E+05, -1.277280233601020E+05,  5.916144854813710E-01, -7.033475104085410E-01, -3.551426676851147E-01,
2461134.750000000, A.D. 2026-Apr-04 06:00:00.0000, -3.113177334820659E+05, -2.165687435042472E+05, -1.281536147007248E+05,  5.939321628299149E-01, -7.017170409079225E-01, -3.541757394504172E-01,
2461134.763888889, A.D. 2026-Apr-04 06:20:00.0000, -3.106036272844764E+05, -2.174098227003288E+05, -1.285780439513598E+05,  5.962438301857932E-01, -7.000806304804532E-01, -3.532058526579475E-01,
2461134.777777778, A.D. 2026-Apr-04 06:40:00.0000, -3.098867506998556E+05, -2.182489346477854E+05, -1.290013075675678E+05,  5.985494719549720E-01, -6.984382960163289E-01, -3.522330170255134E-01,
2461134.791666667, A.D. 2026-Apr-04 07:00:00.0000, -3.091671109682313E+05, -2.190860722479166E+05, -1.294234020165751E+05,  6.008490726089397E-01, -6.967900544244682E-01, -3.512572422784203E-01,
2461134.805555556, A.D. 2026-Apr-04 07:20:00.0000, -3.084447153482263E+05, -2.199212284223238E+05, -1.298443237772831E+05,  6.031426166845956E-01, -6.951359226322935E-01, -3.502785381493572E-01,
2461134.819444444, A.D. 2026-Apr-04 07:40:00.0000, -3.077195711169796E+05, -2.207543961129320E+05, -1.302640693402766E+05,  6.054300887841352E-01, -6.934759175855116E-01, -3.492969143782836E-01,
2461134.833333333, A.D. 2026-Apr-04 08:00:00.0000, -3.069916855700688E+05, -2.215855682820124E+05, -1.306826352078329E+05,  6.077114735749373E-01, -6.918100562478973E-01, -3.483123807123163E-01,
2461134.847222222, A.D. 2026-Apr-04 08:20:00.0000, -3.062610660214312E+05, -2.224147379122031E+05, -1.311000178939298E+05,  6.099867557894472E-01, -6.901383556010774E-01, -3.473249469056182E-01,
2461134.861111111, A.D. 2026-Apr-04 08:40:00.0000, -3.055277198032865E+05, -2.232418980065308E+05, -1.315162139242545E+05,  6.122559202250617E-01, -6.884608326443162E-01, -3.463346227192857E-01,
2461134.875000000, A.D. 2026-Apr-04 09:00:00.0000, -3.047916542660585E+05, -2.240670415884319E+05, -1.319312198362113E+05,  6.145189517440097E-01, -6.867775043943013E-01, -3.453414179212392E-01,
2461134.888888889, A.D. 2026-Apr-04 09:20:00.0000, -3.040528767782976E+05, -2.248901617017731E+05, -1.323450321789305E+05,  6.167758352732353E-01, -6.850883878849320E-01, -3.443453422861125E-01,
2461134.902777778, A.D. 2026-Apr-04 09:40:00.0000, -3.033113947266029E+05, -2.257112514108722E+05, -1.327576475132756E+05,  6.190265558042770E-01, -6.833935001671072E-01, -3.433464055951436E-01,
2461134.916666667, A.D. 2026-Apr-04 10:00:00.0000, -3.025672155155450E+05, -2.265303038005177E+05, -1.331690624118515E+05,  6.212710983931472E-01, -6.816928583085164E-01, -3.423446176360659E-01,
2461134.930555556, A.D. 2026-Apr-04 10:20:00.0000, -3.018203465675889E+05, -2.273473119759898E+05, -1.335792734590125E+05,  6.235094481602110E-01, -6.799864793934306E-01, -3.413399882030008E-01,
2461134.944444444, A.D. 2026-Apr-04 10:40:00.0000, -3.010707953230163E+05, -2.281622690630794E+05, -1.339882772508692E+05,  6.257415902900632E-01, -6.782743805224940E-01, -3.403325270963500E-01,
2461134.958333333, A.D. 2026-Apr-04 11:00:00.0000, -3.003185692398490E+05, -2.289751682081079E+05, -1.343960703952968E+05,  6.279675100314039E-01, -6.765565788125192E-01, -3.393222441226888E-01,
2461134.972222222, A.D. 2026-Apr-04 11:20:00.0000, -2.995636757937722E+05, -2.297860025779467E+05, -1.348026495119419E+05,  6.301871926969151E-01, -6.748330913962807E-01, -3.383091490946606E-01,
2461134.986111111, A.D. 2026-Apr-04 11:40:00.0000, -2.988061224780570E+05, -2.305947653600357E+05, -1.352080112322296E+05,  6.324006236631340E-01, -6.731039354223113E-01, -3.372932518308718E-01,
2461135.000000000, A.D. 2026-Apr-04 12:00:00.0000, -2.980459168034851E+05, -2.314014497624026E+05, -1.356121521993713E+05,  6.346077883703266E-01, -6.713691280547002E-01, -3.362745621557869E-01,
2461135.013888889, A.D. 2026-Apr-04 12:20:00.0000, -2.972830662982712E+05, -2.322060490136811E+05, -1.360150690683710E+05,  6.368086723223607E-01, -6.696286864728905E-01, -3.352530898996250E-01,
2461135.027777778, A.D. 2026-Apr-04 12:40:00.0000, -2.965175785079874E+05, -2.330085563631295E+05, -1.364167585060323E+05,  6.390032610865763E-01, -6.678826278714799E-01, -3.342288448982569E-01,
2461135.041666667, A.D. 2026-Apr-04 13:00:00.0000, -2.957494609954871E+05, -2.338089650806484E+05, -1.368172171909652E+05,  6.411915402936569E-01, -6.661309694600208E-01, -3.332018369931022E-01,
2461135.055555556, A.D. 2026-Apr-04 13:20:00.0000, -2.949787213408287E+05, -2.346072684567990E+05, -1.372164418135929E+05,  6.433734956374991E-01, -6.643737284628236E-01, -3.321720760310282E-01,
2461135.069444444, A.D. 2026-Apr-04 13:40:00.0000, -2.942053671412003E+05, -2.354034598028203E+05, -1.376144290761577E+05,  6.455491128750808E-01, -6.626109221187597E-01, -3.311395718642487E-01,
2461135.083333333, A.D. 2026-Apr-04 14:00:00.0000, -2.934294060108439E+05, -2.361975324506464E+05, -1.380111756927281E+05,  6.477183778263297E-01, -6.608425676810658E-01, -3.301043343502237E-01,
2461135.097222222, A.D. 2026-Apr-04 14:20:00.0000, -2.926508455809795E+05, -2.369894797529242E+05, -1.384066783892044E+05,  6.498812763739892E-01, -6.590686824171508E-01, -3.290663733515600E-01,
2461135.111111111, A.D. 2026-Apr-04 14:40:00.0000, -2.918696934997304E+05, -2.377792950830295E+05, -1.388009339033250E+05,  6.520377944634856E-01, -6.572892836084027E-01, -3.280256987359124E-01,
2461135.125000000, A.D. 2026-Apr-04 15:00:00.0000, -2.910859574320480E+05, -2.385669718350843E+05, -1.391939389846727E+05,  6.541879181027924E-01, -6.555043885499973E-01, -3.269823203758851E-01,
2461135.138888889, A.D. 2026-Apr-04 15:20:00.0000, -2.902996450596365E+05, -2.393525034239729E+05, -1.395856903946803E+05,  6.563316333622949E-01, -6.537140145507075E-01, -3.259362481489352E-01,
2461135.152777778, A.D. 2026-Apr-04 15:40:00.0000, -2.895107640808782E+05, -2.401358832853583E+05, -1.399761849066362E+05,  6.584689263746536E-01, -6.519181789327151E-01, -3.248874919372754E-01,
2461135.166666667, A.D. 2026-Apr-04 16:00:00.0000, -2.887193222107591E+05, -2.409171048756980E+05, -1.403654193056906E+05,  6.605997833346671E-01, -6.501168990314229E-01, -3.238360616277779E-01,
2461135.180555556, A.D. 2026-Apr-04 16:20:00.0000, -2.879253271807940E+05, -2.416961616722596E+05, -1.407533903888603E+05,  6.627241904991331E-01, -6.483101921952679E-01, -3.227819671118796E-01,
2461135.194444444, A.D. 2026-Apr-04 16:40:00.0000, -2.871287867389527E+05, -2.424730471731370E+05, -1.411400949650348E+05,  6.648421341867103E-01, -6.464980757855371E-01, -3.217252182854874E-01,
2461135.208333333, A.D. 2026-Apr-04 17:00:00.0000, -2.863297086495853E+05, -2.432477548972649E+05, -1.415255298549813E+05,  6.669536007777783E-01, -6.446805671761831E-01, -3.206658250488845E-01,
2461135.222222222, A.D. 2026-Apr-04 17:20:00.0000, -2.855281006933487E+05, -2.440202783844344E+05, -1.419096918913498E+05,  6.690585767142961E-01, -6.428576837536412E-01, -3.196037973066369E-01,
2461135.236111111, A.D. 2026-Apr-04 17:40:00.0000, -2.847239706671323E+05, -2.447906111953077E+05, -1.422925779186784E+05,  6.711570484996622E-01, -6.410294429166492E-01, -3.185391449675017E-01,
2461135.250000000, A.D. 2026-Apr-04 18:00:00.0000, -2.839173263839849E+05, -2.455587469114328E+05, -1.426741847933982E+05,  6.732490026985709E-01, -6.391958620760669E-01, -3.174718779443350E-01,
2461135.263888889, A.D. 2026-Apr-04 18:20:00.0000, -2.831081756730408E+05, -2.463246791352578E+05, -1.430545093838379E+05,  6.753344259368708E-01, -6.373569586546973E-01, -3.164020061540010E-01,
2461135.277777778, A.D. 2026-Apr-04 18:40:00.0000, -2.822965263794467E+05, -2.470884014901454E+05, -1.434335485702291E+05,  6.774133049014198E-01, -6.355127500871097E-01, -3.153295395172822E-01,
2461135.291666667, A.D. 2026-Apr-04 19:00:00.0000, -2.814823863642886E+05, -2.478499076203867E+05, -1.438112992447107E+05,  6.794856263399413E-01, -6.336632538194633E-01, -3.142544879587896E-01,
2461135.305555556, A.D. 2026-Apr-04 19:20:00.0000, -2.806657635045188E+05, -2.486091911912150E+05, -1.441877583113328E+05,  6.815513770608792E-01, -6.318084873093326E-01, -3.131768614068740E-01,
2461135.319444444, A.D. 2026-Apr-04 19:40:00.0000, -2.798466656928828E+05, -2.493662458888195E+05, -1.445629226860625E+05,  6.836105439332515E-01, -6.299484680255341E-01, -3.120966697935382E-01,
2461135.333333333, A.D. 2026-Apr-04 20:00:00.0000, -2.790251008378473E+05, -2.501210654203586E+05, -1.449367892967869E+05,  6.856631138865042E-01, -6.280832134479541E-01, -3.110139230543498E-01,
2461135.347222222, A.D. 2026-Apr-04 20:20:00.0000, -2.782010768635277E+05, -2.508736435139732E+05, -1.453093550833182E+05,  6.877090739103633E-01, -6.262127410673779E-01, -3.099286311283543E-01,
2461135.361111111, A.D. 2026-Apr-04 20:40:00.0000, -2.773746017096151E+05, -2.516239739187996E+05, -1.456806169973972E+05,  6.897484110546876E-01, -6.243370683853203E-01, -3.088408039579899E-01,
2461135.375000000, A.D. 2026-Apr-04 21:00:00.0000, -2.765456833313051E+05, -2.523720504049821E+05, -1.460505720026979E+05,  6.917811124293199E-01, -6.224562129138574E-01, -3.077504514890018E-01,
2461135.388888889, A.D. 2026-Apr-04 21:20:00.0000, -2.757143296992255E+05, -2.531178667636859E+05, -1.464192170748309E+05,  6.938071652039367E-01, -6.205701921754599E-01, -3.066575836703585E-01,
2461135.402777778, A.D. 2026-Apr-04 21:40:00.0000, -2.748805487993648E+05, -2.538614168071093E+05, -1.467865492013477E+05,  6.958265566079002E-01, -6.186790237028276E-01, -3.055622104541677E-01,
2461135.416666667, A.D. 2026-Apr-04 22:00:00.0000, -2.740443486330001E+05, -2.546026943684960E+05, -1.471525653817439E+05,  6.978392739301053E-01, -6.167827250387248E-01, -3.044643417955938E-01,
2461135.430555556, A.D. 2026-Apr-04 22:20:00.0000, -2.732057372166267E+05, -2.553416933021466E+05, -1.475172626274634E+05,  6.998453045188299E-01, -6.148813137358180E-01, -3.033639876527758E-01,
2461135.444444444, A.D. 2026-Apr-04 22:40:00.0000, -2.723647225818860E+05, -2.560784074834312E+05, -1.478806379619013E+05,  7.018446357815830E-01, -6.129748073565140E-01, -3.022611579867458E-01,
2461135.458333333, A.D. 2026-Apr-04 23:00:00.0000, -2.715213127754954E+05, -2.568128308088004E+05, -1.482426884204078E+05,  7.038372551849514E-01, -6.110632234728000E-01, -3.011558627613484E-01,
2461135.472222222, A.D. 2026-Apr-04 23:20:00.0000, -2.706755158591765E+05, -2.575449571957966E+05, -1.486034110502914E+05,  7.058231502544470E-01, -6.091465796660840E-01, -3.000481119431609E-01,
2461135.486111111, A.D. 2026-Apr-04 23:40:00.0000, -2.698273399095853E+05, -2.582747805830659E+05, -1.489628029108219E+05,  7.078023085743533E-01, -6.072248935270385E-01, -2.989379155014141E-01,
2461135.500000000, A.D. 2026-Apr-05 00:00:00.0000, -2.689767930182415E+05, -2.590022949303684E+05, -1.493208610732340E+05,  7.097747177875713E-01, -6.052981826554430E-01, -2.978252834079141E-01,
2461135.513888889, A.D. 2026-Apr-05 00:20:00.0000, -2.681238832914581E+05, -2.597274942185893E+05, -1.496775826207299E+05,  7.117403655954638E-01, -6.033664646600303E-01, -2.967102256369643E-01,
2461135.527777778, A.D. 2026-Apr-05 00:40:00.0000, -2.672686188502715E+05, -2.604503724497498E+05, -1.500329646484824E+05,  7.136992397577010E-01, -6.014297571583318E-01, -2.955927521652889E-01,
2461135.541666667, A.D. 2026-Apr-05 01:00:00.0000, -2.664110078303715E+05, -2.611709236470172E+05, -1.503870042636379E+05,  7.156513280921036E-01, -5.994880777765266E-01, -2.944728729719563E-01,
2461135.555555556, A.D. 2026-Apr-05 01:20:00.0000, -2.655510583820320E+05, -2.618891418547152E+05, -1.507396985853189E+05,  7.175966184744879E-01, -5.975414441492896E-01, -2.933505980383042E-01,
2461135.569444444, A.D. 2026-Apr-05 01:40:00.0000, -2.646887786700408E+05, -2.626050211383344E+05, -1.510910447446271E+05,  7.195350988385063E-01, -5.955898739196425E-01, -2.922259373478643E-01,
2461135.583333333, A.D. 2026-Apr-05 02:00:00.0000, -2.638241768736311E+05, -2.633185555845418E+05, -1.514410398846453E+05,  7.214667571754926E-01, -5.936333847388058E-01, -2.910989008862890E-01,
2461135.597222222, A.D. 2026-Apr-05 02:20:00.0000, -2.629572611864117E+05, -2.640297393011907E+05, -1.517896811604408E+05,  7.233915815343018E-01, -5.916719942660519E-01, -2.899694986412781E-01,
2461135.611111111, A.D. 2026-Apr-05 02:40:00.0000, -2.620880398162983E+05, -2.647385664173303E+05, -1.521369657390669E+05,  7.253095600211530E-01, -5.897057201685595E-01, -2.888377406025058E-01,
2461135.625000000, A.D. 2026-Apr-05 03:00:00.0000, -2.612165209854451E+05, -2.654450310832152E+05, -1.524828907995659E+05,  7.272206807994691E-01, -5.877345801212697E-01, -2.877036367615497E-01,
2461135.638888889, A.D. 2026-Apr-05 03:20:00.0000, -2.603427129301757E+05, -2.661491274703143E+05, -1.528274535329710E+05,  7.291249320897190E-01, -5.857585918067431E-01, -2.865671971118195E-01,
2461135.652777778, A.D. 2026-Apr-05 03:40:00.0000, -2.594666239009148E+05, -2.668508497713204E+05, -1.531706511423088E+05,  7.310223021692562E-01, -5.837777729150188E-01, -2.854284316484870E-01,
2461135.666666667, A.D. 2026-Apr-05 04:00:00.0000, -2.585882621621208E+05, -2.675501922001584E+05, -1.535124808426007E+05,  7.329127793721592E-01, -5.817921411434739E-01, -2.842873503684165E-01,
2461135.680555556, A.D. 2026-Apr-05 04:20:00.0000, -2.577076359922168E+05, -2.682471489919945E+05, -1.538529398608656E+05,  7.347963520890700E-01, -5.798017141966856E-01, -2.831439632700962E-01,
2461135.694444444, A.D. 2026-Apr-05 04:40:00.0000, -2.568247536835234E+05, -2.689417144032449E+05, -1.541920254361216E+05,  7.366730087670341E-01, -5.778065097862928E-01, -2.819982803535703E-01,
2461135.708333333, A.D. 2026-Apr-05 05:00:00.0000, -2.559396235421909E+05, -2.696338827115835E+05, -1.545297348193876E+05,  7.385427379093379E-01, -5.758065456308615E-01, -2.808503116203714E-01,
2461135.722222222, A.D. 2026-Apr-05 05:20:00.0000, -2.550522538881322E+05, -2.703236482159510E+05, -1.548660652736850E+05,  7.404055280753464E-01, -5.738018394557491E-01, -2.797000670734549E-01,
2461135.736111111, A.D. 2026-Apr-05 05:40:00.0000, -2.541626530549552E+05, -2.710110052365622E+05, -1.552010140740401E+05,  7.422613678803414E-01, -5.717924089929717E-01, -2.785475567171324E-01,
2461135.750000000, A.D. 2026-Apr-05 06:00:00.0000, -2.532708293898961E+05, -2.716959481149144E+05, -1.555345785074846E+05,  7.441102459953586E-01, -5.697782719810723E-01, -2.773927905570072E-01,
2461135.763888889, A.D. 2026-Apr-05 06:20:00.0000, -2.523767912537525E+05, -2.723784712137950E+05, -1.558667558730580E+05,  7.459521511470238E-01, -5.677594461649903E-01, -2.762357785999100E-01,
2461135.777777778, A.D. 2026-Apr-05 06:40:00.0000, -2.514805470208165E+05, -2.730585689172891E+05, -1.561975434818088E+05,  7.477870721173905E-01, -5.657359492959321E-01, -2.750765308538357E-01,
2461135.791666667, A.D. 2026-Apr-05 07:00:00.0000, -2.505821050788091E+05, -2.737362356307869E+05, -1.565269386567953E+05,  7.496149977437743E-01, -5.637077991312437E-01, -2.739150573278800E-01,
2461135.805555556, A.D. 2026-Apr-05 07:20:00.0000, -2.496814738288128E+05, -2.744114657809911E+05, -1.568549387330878E+05,  7.514359169185900E-01, -5.616750134342846E-01, -2.727513680321783E-01,
2461135.819444444, A.D. 2026-Apr-05 07:40:00.0000, -2.487786616852069E+05, -2.750842538159239E+05, -1.571815410577691E+05,  7.532498185891864E-01, -5.596376099743017E-01, -2.715854729778439E-01,
2461135.833333333, A.D. 2026-Apr-05 08:00:00.0000, -2.478736770756004E+05, -2.757545942049341E+05, -1.575067429899359E+05,  7.550566917576814E-01, -5.575956065263068E-01, -2.704173821769078E-01,
2461135.847222222, A.D. 2026-Apr-05 08:20:00.0000, -2.469665284407673E+05, -2.764224814387041E+05, -1.578305419007002E+05,  7.568565254807971E-01, -5.555490208709537E-01, -2.692471056422590E-01,
2461135.861111111, A.D. 2026-Apr-05 08:40:00.0000, -2.460572242345808E+05, -2.770879100292559E+05, -1.581529351731894E+05,  7.586493088696935E-01, -5.534978707944180E-01, -2.680746533875851E-01,
2461135.875000000, A.D. 2026-Apr-05 09:00:00.0000, -2.451457729239483E+05, -2.777508745099587E+05, -1.584739202025481E+05,  7.604350310898036E-01, -5.514421740882764E-01, -2.669000354273149E-01,
2461135.888888889, A.D. 2026-Apr-05 09:20:00.0000, -2.442321829887457E+05, -2.784113694355346E+05, -1.587934943959387E+05,  7.622136813606667E-01, -5.493819485493895E-01, -2.657232617765600E-01,
2461135.902777778, A.D. 2026-Apr-05 09:40:00.0000, -2.433164629217537E+05, -2.790693893820649E+05, -1.591116551725419E+05,  7.639852489557620E-01, -5.473172119797849E-01, -2.645443424510590E-01,
2461135.916666667, A.D. 2026-Apr-05 10:00:00.0000, -2.423986212285920E+05, -2.797249289469966E+05, -1.594283999635579E+05,  7.657497232023424E-01, -5.452479821865409E-01, -2.633632874671206E-01,
2461135.930555556, A.D. 2026-Apr-05 10:20:00.0000, -2.414786664276559E+05, -2.803779827491479E+05, -1.597437262122064E+05,  7.675070934812671E-01, -5.431742769816740E-01, -2.621801068415691E-01,
2461135.944444444, A.D. 2026-Apr-05 10:40:00.0000, -2.405566070500510E+05, -2.810285454287145E+05, -1.600576313737279E+05,  7.692573492268350E-01, -5.410961141820250E-01, -2.609948105916896E-01,
2461135.958333333, A.D. 2026-Apr-05 11:00:00.0000, -2.396324516395305E+05, -2.816766116472754E+05, -1.603701129153838E+05,  7.710004799266167E-01, -5.390135116091473E-01, -2.598074087351745E-01,
2461135.972222222, A.D. 2026-Apr-05 11:20:00.0000, -2.387062087524299E+05, -2.823221760877977E+05, -1.606811683164569E+05,  7.727364751212874E-01, -5.369264870891991E-01, -2.586179112900699E-01,
